window_id,feature,current_value,baseline_mean,baseline_std,delta,standardized_change,standardized_change_available
11,gyro_x_max,1.5062,1.34439,0.254952263963276,0.16181,0.6346678295169308,True
11,gyro_y_mean,-0.017011000000000002,-0.0080752,0.057069542992387805,-0.008935800000000002,-0.15657738841875604,True
11,gyro_y_std,0.4958547805345835,0.5009338702116077,0.0337028571848155,-0.005079089677024251,-0.15070205024969177,True
11,gyro_y_min,-1.1325,-1.23569,0.2047149698971719,0.10318999999999989,0.5040667033379734,True
11,gyro_y_max,1.3634,1.3784899999999998,0.1524549274375873,-0.015089999999999826,-0.09898007400369162,True
11,gyro_z_mean,-0.014866999999999998,0.013622899999999999,0.07055050927732556,-0.0284899,-0.403822740499429,True
11,gyro_z_std,0.45520332557111226,0.5019867573022065,0.029042850402734053,-0.04678343173109428,-1.6108416041247162,True
11,gyro_z_min,-1.1359,-1.19566,0.14721945659456834,0.059760000000000035,0.4059246065863069,True
11,gyro_z_max,0.9076,1.20557,0.21367348946465026,-0.29797000000000007,-1.394510852734006,True
12,optical_mean,1.19582,1.1997622000000001,0.0013166012912038591,-0.003942200000000007,-2.9942246193571496,True
12,optical_std,0.020895085546606414,0.01972223722951765,0.0016384415957329472,0.0011728483170887621,0.7158316293624707,True
12,optical_min,1.1512,1.14867,0.009242191298604478,0.002529999999999921,0.27374460431066144,True
12,optical_max,1.2563,1.2538099999999999,0.010170884917252763,0.0024900000000001032,0.2448164560171498,True
12,gyro_x_mean,-0.02481299999999999,-0.012315000000000001,0.03592765372522954,-0.01249799999999999,-0.34786574418644817,True
12,gyro_x_std,0.4525432436033048,0.49392227982660664,0.02931000449824639,-0.04137903622330186,-1.41177174591623,True
12,gyro_x_min,-1.0958,-1.1856099999999998,0.27366189157425624,0.08980999999999972,0.328178686054395,True
12,gyro_x_max,0.8156,1.34439,0.254952263963276,-0.52879,-2.0740745415626836,True
12,gyro_y_mean,-0.008371000000000003,-0.0080752,0.057069542992387805,-0.00029580000000000405,-0.005183149969143072,True
12,gyro_y_std,0.5038608766901831,0.5009338702116077,0.0337028571848155,0.002927006478575356,0.08684742846947975,True
12,gyro_y_min,-1.2893,-1.23569,0.2047149698971719,-0.053609999999999935,-0.2618763055136035,True
12,gyro_y_max,1.5971,1.3784899999999998,0.1524549274375873,0.2186100000000002,1.4339320064908743,True
12,gyro_z_mean,-0.10701400000000001,0.013622899999999999,0.07055050927732556,-0.1206369,-1.7099366288879767,True
12,gyro_z_std,0.48062445110917945,0.5019867573022065,0.029042850402734053,-0.021362306193027092,-0.7355444075494765,True
12,gyro_z_min,-1.7674,-1.19566,0.14721945659456834,-0.5717400000000001,-3.883589935904535,True
12,gyro_z_max,0.98,1.20557,0.21367348946465026,-0.22557000000000005,-1.0556761185730432,True
13,optical_mean,1.2001,1.1997622000000001,0.0013166012912038591,0.0003377999999998327,0.2565697012882001,True
13,optical_std,0.022754784112357564,0.01972223722951765,0.0016384415957329472,0.003032546882839913,1.8508727383006416,True
13,optical_min,1.1365,1.14867,0.009242191298604478,-0.012170000000000014,-1.316787286348165,True
13,optical_max,1.2496,1.2538099999999999,0.010170884917252763,-0.004209999999999825,-0.4139266184064719,True
13,gyro_x_mean,0.002025000000000001,-0.012315000000000001,0.03592765372522954,0.014340000000000002,0.399135443401638,True
13,gyro_x_std,0.42514624763132974,0.49392227982660664,0.02931000449824639,-0.06877603219527689,-2.346503638352964,True
13,gyro_x_min,-1.3145,-1.1856099999999998,0.27366189157425624,-0.12889000000000017,-0.47098263941154833,True
13,gyro_x_max,0.8313,1.34439,0.254952263963276,-0.5130899999999999,-2.0124943862977687,True
13,gyro_y_mean,0.05623000000000001,-0.0080752,0.057069542992387805,0.0643052,1.126786664623849,True
13,gyro_y_std,0.4533612732689019,0.5009338702116077,0.0337028571848155,-0.047572596942705825,-1.4115300872514513,True
13,gyro_y_min,-1.004,-1.23569,0.2047149698971719,0.23168999999999995,1.131768722709324,True
13,gyro_y_max,1.4267,1.3784899999999998,0.1524549274375873,0.04821000000000031,0.3162246101867501,True
13,gyro_z_mean,-0.055114,0.013622899999999999,0.07055050927732556,-0.0687369,-0.9742934629968938,True
13,gyro_z_std,0.4802046944835087,0.5019867573022065,0.029042850402734053,-0.021782062818697823,-0.7499974181820421,True
13,gyro_z_min,-1.2689,-1.19566,0.14721945659456834,-0.07323999999999997,-0.49748859080289637,True
13,gyro_z_max,1.1172,1.20557,0.21367348946465026,-0.08837000000000006,-0.41357493726249006,True
14,optical_mean,1.200447,1.1997622000000001,0.0013166012912038591,0.0006847999999999299,0.5201270913032222,True
14,optical_std,0.019122878732031952,0.01972223722951765,0.0016384415957329472,-0.0005993584974856997,-0.3658101082434862,True
14,optical_min,1.1471,1.14867,0.009242191298604478,-0.0015700000000000713,-0.1698731339003049,True
14,optical_max,1.2396,1.2538099999999999,0.010170884917252763,-0.014209999999999834,-1.3971252369492022,True
14,gyro_x_mean,-0.0064690000000000025,-0.012315000000000001,0.03592765372522954,0.005845999999999999,0.16271588578284343,True
14,gyro_x_std,0.5132254919029257,0.49392227982660664,0.02931000449824639,0.01930321207631902,0.658587823740318,True
14,gyro_x_min,-1.359,-1.1856099999999998,0.27366189157425624,-0.17339000000000016,-0.6335920540582538,True
14,gyro_x_max,1.2459,1.34439,0.254952263963276,-0.09848999999999997,-0.3863076109580526,True
14,gyro_y_mean,0.02237,-0.0080752,0.057069542992387805,0.0304452,0.5334754477368238,True
14,gyro_y_std,0.4917313037625325,0.5009338702116077,0.0337028571848155,-0.009202566449075245,-0.2730500384169617,True
14,gyro_y_min,-1.0194,-1.23569,0.2047149698971719,0.21628999999999987,1.056542177197115,True
14,gyro_y_max,1.3188,1.3784899999999998,0.1524549274375873,-0.0596899999999998,-0.3915255544917429,True
14,gyro_z_mean,0.05031799999999999,0.013622899999999999,0.07055050927732556,0.03669509999999999,0.5201252319208067,True
14,gyro_z_std,0.5199431438878678,0.5019867573022065,0.029042850402734053,0.017956386585661233,0.6182721852938665,True
14,gyro_z_min,-1.2079,-1.19566,0.14721945659456834,-0.012240000000000029,-0.08314118448153288,True
14,gyro_z_max,1.2731,1.20557,0.21367348946465026,0.06752999999999987,0.31604295024709605,True
15,optical_mean,1.8002779999999998,1.1997622000000001,0.0013166012912038591,0.6005157999999997,456.1105962845493,True
15,optical_std,0.02123384835586804,0.01972223722951765,0.0016384415957329472,0.001511611126350388,0.9225907901063618,True
15,optical_min,1.7468,1.14867,0.009242191298604478,0.5981299999999998,64.71733603807944,True
15,optical_max,1.8455,1.2538099999999999,0.010170884917252763,0.59169,58.174879060554765,True
15,gyro_x_mean,-0.022716000000000007,-0.012315000000000001,0.03592765372522954,-0.010401000000000006,-0.28949844817436804,True
15,gyro_x_std,0.475340437522414,0.49392227982660664,0.02931000449824639,-0.01858184230419263,-0.6339760986834505,True
15,gyro_x_min,-1.2034,-1.1856099999999998,0.27366189157425624,-0.017790000000000195,-0.06500722441718927,True
15,gyro_x_max,1.2448,1.34439,0.254952263963276,-0.09959000000000007,-0.3906221441294801,True
15,gyro_y_mean,-0.03219000000000001,-0.0080752,0.057069542992387805,-0.024114800000000013,-0.42255113210239925,True
15,gyro_y_std,0.4838862038744234,0.5009338702116077,0.0337028571848155,-0.017047666337184353,-0.5058225848242035,True
15,gyro_y_min,-1.2645,-1.23569,0.2047149698971719,-0.028810000000000002,-0.14073225819524207,True
15,gyro_y_max,1.0965,1.3784899999999998,0.1524549274375873,-0.28198999999999974,-1.849661435937793,True
15,gyro_z_mean,0.09550800000000002,0.013622899999999999,0.07055050927732556,0.08188510000000003,1.160659233204392,True
15,gyro_z_std,0.52440596043142,0.5019867573022065,0.029042850402734053,0.022419203129213416,0.771935358214802,True
15,gyro_z_min,-0.9582,-1.19566,0.14721945659456834,0.2374599999999999,1.6129661492634595,True
15,gyro_z_max,1.6481,1.20557,0.21367348946465026,0.44252999999999987,2.0710571119924133,True
16,optical_mean,1.7972989999999998,1.1997622000000001,0.0013166012912038591,0.5975367999999996,453.847952293614,True
16,optical_std,0.022875639859903374,0.01972223722951765,0.0016384415957329472,0.0031534026303857224,1.9246353599653738,True
16,optical_min,1.7398,1.14867,0.009242191298604478,0.5911299999999999,63.95993989967048,True
16,optical_max,1.8485,1.2538099999999999,0.010170884917252763,0.5946900000000002,58.469838646117594,True
16,gyro_x_mean,0.0015440000000000087,-0.012315000000000001,0.03592765372522954,0.01385900000000001,0.3857474274827966,True
16,gyro_x_std,0.5375840972945536,0.49392227982660664,0.02931000449824639,0.04366181746794695,1.4896557750633994,True
16,gyro_x_min,-1.2501,-1.1856099999999998,0.27366189157425624,-0.06449000000000016,-0.23565575619249582,True
16,gyro_x_max,1.2007,1.34439,0.254952263963276,-0.14368999999999987,-0.5635957012748761,True
16,gyro_y_mean,0.019848000000000008,-0.0080752,0.057069542992387805,0.02792320000000001,0.48928374989308276,True
16,gyro_y_std,0.5122464753378007,0.5009338702116077,0.0337028571848155,0.01131260512619292,0.3356571540554641,True
16,gyro_y_min,-1.1538,-1.23569,0.2047149698971719,0.08189000000000002,0.40001959818147775,True
16,gyro_y_max,1.4184,1.3784899999999998,0.1524549274375873,0.039910000000000334,0.2617822898268662,True
16,gyro_z_mean,-0.080458,0.013622899999999999,0.07055050927732556,-0.0940809,-1.3335254552193139,True
16,gyro_z_std,0.4604950073953028,0.5019867573022065,0.029042850402734053,-0.04149174990690374,-1.4286390396101674,True
16,gyro_z_min,-1.2318,-1.19566,0.14721945659456834,-0.03614000000000006,-0.24548385679432977,True
16,gyro_z_max,0.8949,1.20557,0.21367348946465026,-0.31067,-1.4539473323451138,True
17,optical_mean,1.4992459999999996,1.1997622000000001,0.0013166012912038591,0.2994837999999995,227.4673448984399,True
17,optical_std,0.30218804689133555,0.01972223722951765,0.0016384415957329472,0.2824658096618179,172.3990714087422,True
17,optical_min,1.152,1.14867,0.009242191298604478,0.003329999999999833,0.3603041629859626,True
17,optical_max,1.8393,1.2538099999999999,0.010170884917252763,0.5854900000000001,57.56529591705827,True
17,gyro_x_mean,-3.0669719999999994,-0.012315000000000001,0.03592765372522954,-3.0546569999999993,-85.02244603451302,True
17,gyro_x_std,17.751620806845104,0.49392227982660664,0.02931000449824639,17.257698527018498,588.798904075604,True
17,gyro_x_min,-67.7815,-1.1856099999999998,0.27366189157425624,-66.59589,-243.35098181519976,True
17,gyro_x_max,46.8098,1.34439,0.254952263963276,45.465410000000006,178.3291087250316,True
17,gyro_y_mean,2.330438,-0.0080752,0.057069542992387805,2.3385132,40.97655382157031,True
17,gyro_y_std,12.316473805117925,0.5009338702116077,0.0337028571848155,11.815539934906317,350.5797704364868,True
17,gyro_y_min,-30.0458,-1.23569,0.2047149698971719,-28.81011,-140.73279552771,True
17,gyro_y_max,32.2936,1.3784899999999998,0.1524549274375873,30.91511,202.7819665760306,True
17,gyro_z_mean,-0.935914,0.013622899999999999,0.07055050927732556,-0.9495369,-13.458965919969263,True
17,gyro_z_std,11.115488192994674,0.5019867573022065,0.029042850402734053,10.613501435692466,365.4428297676087,True
17,gyro_z_min,-41.8946,-1.19566,0.14721945659456834,-40.69894,-276.4508234267018,True
17,gyro_z_max,27.0933,1.20557,0.21367348946465026,25.887729999999998,121.15555404117092,True
18,optical_mean,1.2006450000000002,1.1997622000000001,0.0013166012912038591,0.0008828000000000724,0.6705143052023499,True
18,optical_std,0.02217940655202478,0.01972223722951765,0.0016384415957329472,0.0024571693225071273,1.4996990609286425,True
18,optical_min,1.1469,1.14867,0.009242191298604478,-0.0017700000000000493,-0.1915130235691302,True
18,optical_max,1.2489,1.2538099999999999,0.010170884917252763,-0.00490999999999997,-0.4827505217044772,True
18,gyro_x_mean,1.148103,-0.012315000000000001,0.03592765372522954,1.1604180000000002,32.29874148962635,True
18,gyro_x_std,31.898856953936313,0.49392227982660664,0.02931000449824639,31.404934674109708,1071.4749182651492,True
18,gyro_x_min,-76.3631,-1.1856099999999998,0.27366189157425624,-75.17749,-274.70938524738335,True
18,gyro_x_max,74.0944,1.34439,0.254952263963276,72.75000999999999,285.34757396968666,True
18,gyro_y_mean,0.24399699999999974,-0.0080752,0.057069542992387805,0.25207219999999975,4.416930411263715,True
18,gyro_y_std,17.451598614725558,0.5009338702116077,0.0337028571848155,16.95066474451395,502.94444330229993,True
18,gyro_y_min,-34.0344,-1.23569,0.2047149698971719,-32.79871,-160.21647081537202,True
18,gyro_y_max,51.2533,1.3784899999999998,0.1524549274375873,49.874810000000004,327.1446245672708,True
18,gyro_z_mean,-1.0818630000000002,0.013622899999999999,0.07055050927732556,-1.0954859000000003,-15.52768238275612,True
18,gyro_z_std,15.648019441863275,0.5019867573022065,0.029042850402734053,15.146032684561067,521.5064112004393,True
18,gyro_z_min,-34.8458,-1.19566,0.14721945659456834,-33.65014,-228.57128248116032,True
18,gyro_z_max,53.8327,1.20557,0.21367348946465026,52.62713,246.29695584536486,True
19,optical_mean,1.204598,1.1997622000000001,0.0013166012912038591,0.004835799999999946,3.6729418634993447,True
19,optical_std,0.02059508184008988,0.01972223722951765,0.0016384415957329472,0.0008728446105722293,0.5327285469591411,True
19,optical_min,1.1546,1.14867,0.009242191298604478,0.005929999999999991,0.6416227286807393,True
19,optical_max,1.2541,1.2538099999999999,0.010170884917252763,0.0002900000000001235,0.028512759937751295,True
19,gyro_x_mean,-5.613453999999999,-0.012315000000000001,0.03592765372522954,-5.601138999999999,-155.90049500133935,True
19,gyro_x_std,30.102707151246115,0.49392227982660664,0.02931000449824639,29.60878487141951,1010.1938016826642,True
19,gyro_x_min,-73.4705,-1.1856099999999998,0.27366189157425624,-72.28489,-264.13940788093254,True
19,gyro_x_max,77.0616,1.34439,0.254952263963276,75.71721,296.98583108446724,True
19,gyro_y_mean,-1.520209,-0.0080752,0.057069542992387805,-1.5121338,-26.496336236680488,True
19,gyro_y_std,21.661779817956305,0.5009338702116077,0.0337028571848155,21.160845947744697,627.8650451415886,True
19,gyro_y_min,-70.0694,-1.23569,0.2047149698971719,-68.83371,-336.2417024733223,True
19,gyro_y_max,56.798,1.3784899999999998,0.1524549274375873,55.41951,363.5140623623851,True
19,gyro_z_mean,1.9899949999999997,0.013622899999999999,0.07055050927732556,1.9763720999999996,28.013576659398996,True
19,gyro_z_std,14.917511325126418,0.5019867573022065,0.029042850402734053,14.41552456782421,496.3536418748744,True
19,gyro_z_min,-35.2311,-1.19566,0.14721945659456834,-34.03544,-231.1884637214164,True
19,gyro_z_max,36.3455,1.20557,0.21367348946465026,35.13993,164.4561994473043,True
20,optical_mean,1.2006290000000002,1.1997622000000001,0.0013166012912038591,0.0008668000000000564,0.6583618030690837,True
20,optical_std,0.01891190257483366,0.01972223722951765,0.0016384415957329472,-0.0008103346546839904,-0.49457646631675756,True
20,optical_min,1.1453,1.14867,0.009242191298604478,-0.003370000000000095,-0.3646321409197565,True
20,optical_max,1.2465,1.2538099999999999,0.010170884917252763,-0.007309999999999928,-0.7187181901547282,True
20,gyro_x_mean,-0.02532,-0.012315000000000001,0.03592765372522954,-0.013004999999999997,-0.3619774366414435,True
20,gyro_x_std,0.41114612244310417,0.49392227982660664,0.02931000449824639,-0.08277615738350247,-2.8241605144910484,True
20,gyro_x_min,-1.0642,-1.1856099999999998,0.27366189157425624,0.1214099999999998,0.443649641174303,True
20,gyro_x_max,1.0946,1.34439,0.254952263963276,-0.24978999999999996,-0.9797520371734386,True
20,gyro_y_mean,0.036172,-0.0080752,0.057069542992387805,0.0442472,0.7753207346675598,True
20,gyro_y_std,0.5173106165699676,0.5009338702116077,0.0337028571848155,0.01637674635835984,0.48591566787809987,True
20,gyro_y_min,-1.2602,-1.23569,0.2047149698971719,-0.024510000000000032,-0.11972744353923594,True
20,gyro_y_max,1.2976,1.3784899999999998,0.1524549274375873,-0.08088999999999968,-0.5305830474591569,True
20,gyro_z_mean,-0.052273999999999994,0.013622899999999999,0.07055050927732556,-0.0658969,-0.9340386153835858,True
20,gyro_z_std,0.4831145730817898,0.5019867573022065,0.029042850402734053,-0.018872184220416754,-0.649804821452379,True
20,gyro_z_min,-1.02,-1.19566,0.14721945659456834,0.17565999999999993,1.1931846785968976,True
20,gyro_z_max,1.1207,1.20557,0.21367348946465026,-0.08487,-0.39719480508620014,True
21,optical_mean,1.199001,1.1997622000000001,0.0013166012912038591,-0.0007612000000001284,-0.5781552889896613,True
21,optical_std,0.01990045474354795,0.01972223722951765,0.0016384415957329472,0.00017821751403029884,0.10877257663284255,True
21,optical_min,1.1598,1.14867,0.009242191298604478,0.011129999999999862,1.2042598600702448,True
21,optical_max,1.263,1.2538099999999999,0.010170884917252763,0.009190000000000031,0.9035595304407714,True
21,gyro_x_mean,0.024050000000000002,-0.012315000000000001,0.03592765372522954,0.036365,1.0121729706625218,True
21,gyro_x_std,0.5183934064974207,0.49392227982660664,0.02931000449824639,0.02447112667081408,0.8349069571885662,True
21,gyro_x_min,-1.0637,-1.1856099999999998,0.27366189157425624,0.12190999999999974,0.44547671324898486,True
21,gyro_x_max,1.3455,1.34439,0.254952263963276,0.0011099999999999444,0.004353756200258067,True
21,gyro_y_mean,0.041454000000000005,-0.0080752,0.057069542992387805,0.0495292,0.8678744809049274,True
21,gyro_y_std,0.49704356397000055,0.5009338702116077,0.0337028571848155,-0.0038903062416071887,-0.1154295678931319,True
21,gyro_y_min,-1.1519,-1.23569,0.2047149698971719,0.08379000000000003,0.40930079535506203,True
21,gyro_y_max,1.5198,1.3784899999999998,0.1524549274375873,0.14131000000000027,0.9268969024162923,True
21,gyro_z_mean,-0.033022,0.013622899999999999,0.07055050927732556,-0.0466449,-0.6611561061401345,True
21,gyro_z_std,0.5114302479478506,0.5019867573022065,0.029042850402734053,0.009443490645644093,0.32515715622579167,True
21,gyro_z_min,-1.1739,-1.19566,0.14721945659456834,0.02176,0.14780655018939146,True
21,gyro_z_max,1.3632,1.20557,0.21367348946465026,0.15762999999999994,0.7377143528424379,True
23,optical_mean,1.199421,1.1997622000000001,0.0013166012912038591,-0.00034120000000004147,-0.25915210799167515,True
23,optical_std,0.018411438265382753,0.01972223722951765,0.0016384415957329472,-0.0013107989641348988,-0.8000278847587,True
23,optical_min,1.1541,1.14867,0.009242191298604478,0.005429999999999824,0.587523004508652,True
23,optical_max,1.2414,1.2538099999999999,0.010170884917252763,-0.01240999999999981,-1.2201494856115085,True
23,gyro_x_mean,0.024155000000000003,-0.012315000000000001,0.03592765372522954,0.03647,1.0150955105200652,True
23,gyro_x_std,0.4466024844030762,0.49392227982660664,0.02931000449824639,-0.04731979542353043,-1.6144588250186576,True
23,gyro_x_min,-1.1298,-1.1856099999999998,0.27366189157425624,0.055809999999999915,0.20393778497601395,True
23,gyro_x_max,0.9193,1.34439,0.254952263963276,-0.42508999999999997,-1.6673317325835986,True
23,gyro_y_mean,0.051535999999999985,-0.0080752,0.057069542992387805,0.05961119999999998,1.0445361373920796,True
23,gyro_y_std,0.5450351466685429,0.5009338702116077,0.0337028571848155,0.04410127645693518,1.3085322771033367,True
23,gyro_y_min,-1.3246,-1.23569,0.2047149698971719,-0.08891000000000004,-0.4343111793175626,True
23,gyro_y_max,1.3736,1.3784899999999998,0.1524549274375873,-0.004889999999999839,-0.03207505380238845,True
23,gyro_z_mean,0.05367500000000001,0.013622899999999999,0.07055050927732556,0.04005210000000001,0.567708162708791,True
23,gyro_z_std,0.47767613910996226,0.5019867573022065,0.029042850402734053,-0.024310618192244282,-0.8370603386076635,True
23,gyro_z_min,-1.1082,-1.19566,0.14721945659456834,0.08745999999999987,0.594079084538794,True
23,gyro_z_max,1.036,1.20557,0.21367348946465026,-0.16957,-0.7935940037524091,True
24,optical_mean,1.1989419999999997,1.1997622000000001,0.0013166012912038591,-0.0008202000000003817,-0.6229676406062282,True
24,optical_std,0.019147308844848138,0.01972223722951765,0.0016384415957329472,-0.0005749283846695138,-0.3508995292641622,True
24,optical_min,1.1506,1.14867,0.009242191298604478,0.0019299999999999873,0.2088249353041856,True
24,optical_max,1.2375,1.2538099999999999,0.010170884917252763,-0.016309999999999825,-1.6035969468431746,True
24,gyro_x_mean,-0.05913199999999999,-0.012315000000000001,0.03592765372522954,-0.04681699999999999,-1.3030909381962676,True
24,gyro_x_std,0.4830291218715492,0.49392227982660664,0.02931000449824639,-0.010893157955057409,-0.37165323382018395,True
24,gyro_x_min,-1.4978,-1.1856099999999998,0.27366189157425624,-0.3121900000000002,-1.1407872619900006,True
24,gyro_x_max,1.086,1.34439,0.254952263963276,-0.2583899999999999,-1.0134838419682324,True
24,gyro_y_mean,-0.04613,-0.0080752,0.057069542992387805,-0.0380548,-0.6668145214528163,True
24,gyro_y_std,0.4990136458054028,0.5009338702116077,0.0337028571848155,-0.001920224406204929,-0.05697512218845552,True
24,gyro_y_min,-1.1413,-1.23569,0.2047149698971719,0.09438999999999997,0.46108010590242604,True
24,gyro_y_max,1.1779,1.3784899999999998,0.1524549274375873,-0.20058999999999982,-1.3157331374685695,True
24,gyro_z_mean,0.046930000000000006,0.013622899999999999,0.07055050927732556,0.033307100000000006,0.4721028996271849,True
24,gyro_z_std,0.4784717589367214,0.5019867573022065,0.029042850402734053,-0.02351499836548515,-0.8096656505613334,True
24,gyro_z_min,-1.2178,-1.19566,0.14721945659456834,-0.02214000000000005,-0.15038773075336093,True
24,gyro_z_max,1.1412,1.20557,0.21367348946465026,-0.06437000000000004,-0.30125403091078967,True
26,optical_mean,1.197972,1.1997622000000001,0.0013166012912038591,-0.001790200000000075,-1.3597130824345252,True
26,optical_std,0.020174642896467834,0.01972223722951765,0.0016384415957329472,0.00045240566695018206,0.27611949557945703,True
26,optical_min,1.1488,1.14867,0.009242191298604478,0.00012999999999996348,0.014065928284734032,True
26,optical_max,1.2533,1.2538099999999999,0.010170884917252763,-0.0005099999999997884,-0.050143129545658395,True
26,gyro_x_mean,0.07725399999999999,-0.012315000000000001,0.03592765372522954,0.089569,2.4930378333362135,True
26,gyro_x_std,0.5353587734258214,0.49392227982660664,0.02931000449824639,0.04143649359921475,1.4137320791504446,True
26,gyro_x_min,-1.6653,-1.1856099999999998,0.27366189157425624,-0.47969000000000017,-1.7528564070084989,True
26,gyro_x_max,1.3964,1.34439,0.254952263963276,0.05201000000000011,0.20399897295084135,True
26,gyro_y_mean,-0.02749399999999999,-0.0080752,0.057069542992387805,-0.019418799999999993,-0.3402655599080259,True
26,gyro_y_std,0.49728353276978715,0.5009338702116077,0.0337028571848155,-0.0036503374418205836,-0.10830943566010802,True
26,gyro_y_min,-1.5043,-1.23569,0.2047149698971719,-0.26861,-1.3121170383139178,True
26,gyro_y_max,0.9579,1.3784899999999998,0.1524549274375873,-0.4205899999999998,-2.7587825927907965,True
26,gyro_z_mean,0.13655700000000004,0.013622899999999999,0.07055050927732556,0.12293410000000005,1.742497697879981,True
26,gyro_z_std,0.5462964968320774,0.5019867573022065,0.029042850402734053,0.04430973952987083,1.5256677259784244,True
26,gyro_z_min,-1.285,-1.19566,0.14721945659456834,-0.08933999999999997,-0.6068491357500104,True
26,gyro_z_max,1.5256,1.20557,0.21367348946465026,0.32003000000000004,1.497752485822277,True
27,optical_mean,1.19979,1.1997622000000001,0.0013166012912038591,2.7799999999800207e-05,0.021114972456377248,True
27,optical_std,0.017911004996928565,0.01972223722951765,0.0016384415957329472,-0.0018112322325890863,-1.1054603577607796,True
27,optical_min,1.1607,1.14867,0.009242191298604478,0.012029999999999985,1.3016393635799826,True
27,optical_max,1.2425,1.2538099999999999,0.010170884917252763,-0.011309999999999931,-1.1119976375718204,True
27,gyro_x_mean,0.01028100000000001,-0.012315000000000001,0.03592765372522954,0.022596000000000012,0.6289305773433344,True
27,gyro_x_std,0.48105621369960494,0.49392227982660664,0.02931000449824639,-0.012866066127001696,-0.4389650000828717,True
27,gyro_x_min,-1.1992,-1.1856099999999998,0.27366189157425624,-0.013590000000000213,-0.049659818989859834,True
27,gyro_x_max,1.1891,1.34439,0.254952263963276,-0.15528999999999993,-0.6090944147190169,True
27,gyro_y_mean,-0.0021419999999999885,-0.0080752,0.057069542992387805,0.005933200000000011,0.10396438606125527,True
27,gyro_y_std,0.5069822411445987,0.5009338702116077,0.0337028571848155,0.006048370932990932,0.17946166699824986,True
27,gyro_y_min,-1.2402,-1.23569,0.2047149698971719,-0.004510000000000014,-0.02203063118571828,True
27,gyro_y_max,1.2471,1.3784899999999998,0.1524549274375873,-0.13138999999999967,-0.861828490612668,True
27,gyro_z_mean,0.040041000000000014,0.013622899999999999,0.07055050927732556,0.026418100000000014,0.3744565456806788,True
27,gyro_z_std,0.5050407916386557,0.5019867573022065,0.029042850402734053,0.0030540343364491296,0.10515615010576328,True
27,gyro_z_min,-1.0035,-1.19566,0.14721945659456834,0.1921599999999999,1.3052622557166105,True
27,gyro_z_max,1.9152,1.20557,0.21367348946465026,0.70963,3.3210951989315447,True
28,optical_mean,1.200214,1.1997622000000001,0.0013166012912038591,0.00045179999999978016,0.34315627898759565,True
28,optical_std,0.020750195276189556,0.01972223722951765,0.0016384415957329472,0.0010279580466719049,0.6273998715297837,True
28,optical_min,1.1407,1.14867,0.009242191298604478,-0.007970000000000033,-0.862349603302786,True
28,optical_max,1.245,1.2538099999999999,0.010170884917252763,-0.008809999999999762,-0.8661979829361213,True
