session_id,boot_id,split,window_id,elapsed_start_s,elapsed_end_s,optical_mean,optical_std,gyro_x_mean,gyro_x_std,gyro_y_mean,gyro_y_std,gyro_z_mean,gyro_z_std,gyro_rapid_change_count
multi-session-002,multi-boot-002,train,0,0.0,2.0,1.1930789999999998,0.019945627565960408,-3.4239000000000006,11.959565373005827,-2.265528,7.985994666490581,-1.468016,6.085760334809777,0
multi-session-002,multi-boot-002,train,1,2.0,4.0,1.196877,0.0230029339650402,3.3698620000000004,12.000893474394145,1.8966290000000001,8.299533841105715,1.6781099999999998,5.945562672960399,0
multi-session-002,multi-boot-002,train,2,4.0,6.0,1.190132,0.019323710202753492,-2.5711800000000005,12.43443244069467,-1.0240130000000003,8.624994937629296,-1.4437890000000002,6.1361007811621695,0
multi-session-002,multi-boot-002,train,3,6.0,8.0,1.1981600000000001,0.020449009755975963,1.148706,12.87242034312755,-0.12958200000000006,8.759438709933187,1.0510039999999998,6.29505467799796,0
multi-session-002,multi-boot-002,train,4,8.0,10.0,1.198646,0.021384454260046013,0.634082,12.965952417476934,1.1399150000000002,8.474519157903591,-0.24493299999999998,6.505448985643573,0
multi-session-002,multi-boot-002,train,5,10.0,12.0,1.196507,0.020151244403262054,-2.095043,12.574667436582608,-2.0617170000000002,8.133640820322164,-0.552017,6.493711691383519,0
multi-session-002,multi-boot-002,train,6,12.0,14.0,1.197912,0.02038746811156304,3.179403999999999,12.20794622654376,2.370521,8.046918679001235,1.302869,6.2885875060572225,0
multi-session-002,multi-boot-002,train,7,14.0,16.0,1.191759,0.020912073522250253,-3.5217919999999996,11.946222560271343,-2.140284,8.15262083489377,-1.6629510000000003,6.083035080212755,0
multi-session-002,multi-boot-002,train,8,16.0,18.0,1.199131,0.022135738953104774,2.9909450000000004,12.21407381012883,1.3552019999999998,8.470623251614724,1.7112100000000001,6.118823822312586,0
multi-session-002,multi-boot-002,train,9,18.0,20.0,1.194087,0.02002576168339172,-1.7451329999999998,12.79040547705236,-0.2657680000000002,8.630827236167805,-1.292754,6.333416022059818,0
multi-session-002,multi-boot-002,train,10,20.0,22.0,1.1925689999999998,0.021224517403229688,0.11380699999999998,13.11811919826356,-0.7743079999999999,8.65596386022585,0.6186109999999999,6.433551627785308,0
multi-session-002,multi-boot-002,train,11,22.0,24.0,1.19461,0.02046856370144226,1.475376,12.84026040619208,1.7620980000000004,8.273526388414798,0.2648049999999999,6.5122490923700855,0
multi-session-002,multi-boot-002,train,12,24.0,26.0,1.1900380000000002,0.021403881797468417,-2.753243,12.376607880330177,-2.3317349999999997,7.898057280475686,-0.9729390000000001,6.411054593760608,0
multi-session-002,multi-boot-002,train,13,26.0,28.0,1.197413,0.02033074349353707,3.4338800000000003,11.971217807817215,2.27584,8.014221227605338,1.599375,6.068142565635303,0
multi-session-002,multi-boot-002,train,14,28.0,30.0,1.190308,0.021637553835866005,-3.27948,12.070286399932687,-1.799495,8.354653456851157,-1.7778450000000001,5.9182695549691715,0
multi-session-002,multi-boot-002,train,15,30.0,32.0,1.1946359999999998,0.021915809453451632,2.3416509999999993,12.547300093243127,0.8197859999999999,8.729584165274082,1.446036,6.2039942542610405,0
multi-session-002,multi-boot-002,train,16,32.0,34.0,1.193154,0.01959102559847237,-0.8754629999999998,13.048206647885793,0.29507500000000014,8.697404239339173,-0.9375290000000001,6.390740421630267,0
multi-session-002,multi-boot-002,train,17,34.0,36.0,1.195762,0.02270468136750658,-0.8293599999999999,13.033974378891498,-1.4051129999999998,8.500759986432449,0.08008000000000008,6.5653412102647035,0
multi-session-002,multi-boot-002,train,18,36.0,38.0,1.1948630000000002,0.019110131632199715,2.296207,12.594433895338486,2.148644,8.08122770183244,0.7901179999999998,6.490913006016642,0
multi-session-002,multi-boot-002,train,19,38.0,40.0,1.191688,0.019770160747955498,-3.3093030000000003,12.232229015403979,-2.248049,7.913415017165408,-1.427475,6.203804583034108,0
multi-session-002,multi-boot-002,train,20,40.0,42.0,1.1998339999999998,0.020470902373857392,3.4552849999999995,12.053115155074021,2.0514710000000003,8.099915956888626,1.6604270000000005,5.982761306250735,0
multi-session-002,multi-boot-002,train,21,42.0,44.0,1.193375,0.018362398399991212,-2.906003,12.384565813232653,-1.198989,8.495422311561622,-1.687636,6.077650323743873,0
multi-session-002,multi-boot-002,train,22,44.0,46.0,1.1966380000000003,0.020776682988388695,1.5303129999999998,12.816403139661729,0.19343800000000008,8.66138969777691,1.183113,6.332397460830377,0
multi-session-002,multi-boot-002,train,23,46.0,48.0,1.193183,0.022905383886763404,0.12759299999999998,13.068593557994335,1.0704040000000001,8.520610528018752,-0.4771310000000002,6.495708308347828,0
multi-session-002,multi-boot-002,train,24,48.0,50.0,1.191331,0.020146933736923833,-1.8116500000000002,12.817712210940766,-1.8212250000000003,8.200181741319822,-0.390184,6.602542797403437,0
multi-session-002,multi-boot-002,train,25,50.0,52.0,1.195576,0.02255608618532923,2.9660250000000006,12.214893278488969,2.3899060000000003,7.905926693042631,1.191958,6.33558508562832,0
multi-session-002,multi-boot-002,train,26,52.0,54.0,1.195682,0.020560327721123508,-3.4863009999999997,11.991903931699046,-2.298397,8.009999652290317,-1.5938039999999998,6.062807813429682,0
multi-session-002,multi-boot-002,train,27,54.0,56.0,1.197193,0.02056666358454867,3.2272080000000005,12.191885989662797,1.5474380000000003,8.36413221694612,1.659823,5.965116650793259,0
multi-session-002,multi-boot-002,train,28,56.0,58.0,1.195473,0.02385745105831719,-2.2128929999999998,12.680234827756582,-0.6320299999999998,8.660619650111649,-1.3503500000000002,6.201323910609734,0
multi-session-002,multi-boot-002,train,29,58.0,60.0,1.193314,0.02177190859800766,0.5125509999999999,12.973367385551795,-0.461482,8.640687764748591,0.7655689999999998,6.422561273007755,0
multi-session-003,multi-boot-003,train,0,0.0,2.0,1.185803,0.022011476347578315,-3.6510519999999995,11.399722881030748,-2.157705,7.758444849728262,-1.7367360000000003,5.790130218164701,0
multi-session-003,multi-boot-003,train,1,2.0,4.0,1.1915419999999997,0.020146876581743384,3.638824,11.524789509219856,2.1234390000000003,7.6253708159262,1.713377,5.8191625863667875,0
multi-session-003,multi-boot-003,train,2,4.0,6.0,1.185747,0.02042151049751218,-3.5655170000000003,11.421547626071126,-2.06221,7.813672801026416,-1.7510360000000003,5.761784123906761,0
multi-session-003,multi-boot-003,train,3,6.0,8.0,1.188936,0.021327487053096523,3.6089790000000006,11.477378959050666,2.0151939999999997,7.801977134686053,1.7196009999999995,5.766378429629727,0
multi-session-003,multi-boot-003,train,4,8.0,10.0,1.181621,0.01963748606619493,-3.3757910000000004,11.532573850794064,-1.9148310000000004,7.809652195657563,-1.7458390000000004,5.771169883479345,0
multi-session-003,multi-boot-003,train,5,10.0,12.0,1.188136,0.02360920803415481,3.3910660000000004,11.542053192272336,1.9139589999999997,7.769385769867461,1.749272,5.703123856994165,0
multi-session-003,multi-boot-003,train,6,12.0,14.0,1.1851760000000002,0.02021908069126784,-3.331032000000001,11.552030531191303,-1.704639,7.83078061049976,-1.7966490000000002,5.76458117634742,0
multi-session-003,multi-boot-003,train,7,14.0,16.0,1.1904019999999997,0.020622875551193152,3.254515,11.516567709290603,1.5759299999999998,7.832098113475086,1.7632059999999998,5.723425073883994,0
multi-session-003,multi-boot-003,train,8,16.0,18.0,1.1849769999999997,0.02000143422357507,-3.1093600000000006,11.6483106911775,-1.4768430000000003,7.967558283379607,-1.738249,5.785460107761439,0
multi-session-003,multi-boot-003,train,9,18.0,20.0,1.189003,0.02182933097921236,3.0133010000000002,11.679902701867812,1.424207,7.9436147268892014,1.6790389999999997,5.727926078082624,0
multi-session-003,multi-boot-003,train,10,20.0,22.0,1.186137,0.01987354852561565,-2.960937,11.687448179835108,-1.261979,8.045806074760876,-1.762693,5.720361367383271,0
multi-session-003,multi-boot-003,train,11,22.0,24.0,1.187031,0.018709455871296733,2.834326,11.702534682790903,1.1001589999999999,8.036818434618203,1.767998,5.7478805706795955,0
multi-session-003,multi-boot-003,train,12,24.0,26.0,1.1869450000000001,0.022018235056425396,-2.655671,11.806090706167685,-1.03814,7.9600564653148025,-1.7285989999999998,5.692904333211564,0
multi-session-003,multi-boot-003,train,13,26.0,28.0,1.189882,0.01873069875898922,2.488718,11.72191075676982,0.954592,8.082839469600765,1.6871340000000001,5.765634158064836,0
multi-session-003,multi-boot-003,train,14,28.0,30.0,1.1878650000000002,0.01924095306891008,-2.2289289999999995,11.893761192064476,-0.6639090000000002,7.9482059658276984,-1.566253,5.86939158195217,0
multi-session-003,multi-boot-003,train,15,30.0,32.0,1.19048,0.021313005419227017,2.1822029999999994,11.889855057118695,0.5644659999999999,7.977677491641536,1.5063279999999997,5.840998370297324,0
multi-session-003,multi-boot-003,train,16,32.0,34.0,1.185172,0.021408087630612863,-1.9967800000000002,11.96359177562491,-0.46046399999999976,8.119803740627233,-1.4098510000000002,5.929512127241076,0
multi-session-003,multi-boot-003,train,17,34.0,36.0,1.187239,0.02121736503432978,1.8295519999999998,12.019829784755522,0.373364,8.106463015921555,1.335352,5.894315828159872,0
multi-session-003,multi-boot-003,train,18,36.0,38.0,1.188677,0.021489908585194114,-1.608503,11.935358499898149,-0.26306699999999983,8.044980182064528,-1.2737399999999999,5.948660570649497,0
multi-session-003,multi-boot-003,train,19,38.0,40.0,1.185231,0.020431116929820557,1.4508759999999998,11.994103616411858,0.0026500000000000056,8.059658456156813,1.144843,5.887499532148687,0
multi-session-003,multi-boot-003,train,20,40.0,42.0,1.1868250000000002,0.01910526825250041,-1.1864309999999998,12.031489908624742,0.15434299999999992,8.051570737790918,-1.0820579999999997,5.987177656829302,0
multi-session-003,multi-boot-003,train,21,42.0,44.0,1.185857,0.020765934869396076,1.0316490000000003,11.907956088561084,-0.23944699999999997,8.137807122332834,1.0127629999999999,6.030059732899087,0
multi-session-003,multi-boot-003,train,22,44.0,46.0,1.188057,0.01775273643695529,-0.8441689999999997,12.060534671984447,0.3658370000000001,8.064548085375337,-0.9103230000000001,6.004005346997203,0
multi-session-003,multi-boot-003,train,23,46.0,48.0,1.185958,0.023656661556525675,0.6910329999999996,12.065624932543319,-0.6082310000000001,8.021700931619117,0.868242,6.027491979773677,0
multi-session-003,multi-boot-003,train,24,48.0,50.0,1.187232,0.02177824547570351,-0.36270600000000003,12.10023993630556,0.589914,7.947752830064861,-0.7584280000000001,6.00298526879885,0
multi-session-003,multi-boot-003,train,25,50.0,52.0,1.188047,0.020569241381246904,0.3043949999999999,12.149379762122631,-0.699258,7.933794717248236,0.565676,6.0290404362737515,0
multi-session-003,multi-boot-003,train,26,52.0,54.0,1.187851,0.01837065864360884,0.05115100000000013,12.073258745255938,0.940599,8.022293662257635,-0.5137280000000001,6.00719603638969,0
multi-session-003,multi-boot-003,train,27,54.0,56.0,1.191238,0.020651817256599963,-0.272801,12.113807901576571,-1.089818,8.012419145319097,0.4978649999999999,5.972727004298372,0
multi-session-003,multi-boot-003,train,28,56.0,58.0,1.1852420000000001,0.01928697062786171,0.40753,12.16892107768392,1.1762899999999998,7.96664706754981,-0.32758899999999996,6.1524858754798455,0
multi-session-003,multi-boot-003,train,29,58.0,60.0,1.1881270000000002,0.01972027309648626,-0.67714,12.021813798358384,-1.3322999999999998,7.951236342833735,0.26798400000000006,6.012891547395812,0
multi-session-004,multi-boot-004,train,0,0.0,2.0,1.209879,0.022148107345775617,0.5517080000000001,14.47348496983833,-0.210032,9.640754561369976,0.5160469999999998,7.156044440966741,0
multi-session-004,multi-boot-004,train,1,2.0,4.0,1.21452,0.018233831193690472,2.2843360000000006,13.226879313523051,1.2302239999999995,9.027241329831833,1.100425,6.639603453239884,0
multi-session-004,multi-boot-004,train,2,4.0,6.0,1.2115369999999999,0.023444818851934,0.481399,14.463762432634843,0.84248,9.44092342452792,-0.07709800000000006,7.331925135774096,0
multi-session-004,multi-boot-004,train,3,6.0,8.0,1.211894,0.01993241992333094,-1.8565759999999998,13.504479938813786,-0.8331780000000002,9.444412209646295,-0.934544,6.638305550459695,0
multi-session-004,multi-boot-004,train,4,8.0,10.0,1.213237,0.02077643691781631,-1.5403790000000002,13.898053511008621,-1.381993,8.964244588299174,-0.5923919999999999,7.197802967109895,0
multi-session-004,multi-boot-004,train,5,10.0,12.0,1.2101419999999998,0.019639863441480443,1.092554,14.246255517331,0.08202899999999999,9.696588548002799,0.685172,6.991194067140176,0
multi-session-004,multi-boot-004,train,6,12.0,14.0,1.2142450000000002,0.01960625091648069,2.127798,13.40729232768481,1.442235,8.804891160433217,0.879163,6.8387004976772445,0
multi-session-004,multi-boot-004,train,7,14.0,16.0,1.2118120000000001,0.020727557887990564,0.06774499999999982,14.52854234481474,0.49521800000000005,9.552929428226506,-0.23155200000000004,7.345811460927649,0
multi-session-004,multi-boot-004,train,8,16.0,18.0,1.213665,0.022279189280581993,-2.1006769999999992,13.32623342787342,-1.089912,9.160523290197782,-1.07306,6.721396678533413,0
multi-session-004,multi-boot-004,train,9,18.0,20.0,1.210689,0.020986090131322698,-1.1430739999999995,14.159887249435428,-1.1046889999999998,9.072542377491493,-0.33033999999999997,7.229277582511271,0
multi-session-004,multi-boot-004,train,10,20.0,22.0,1.2103789999999999,0.019088264955202192,1.4512129999999999,13.840397734600367,0.5211200000000001,9.599129182076881,1.0225739999999996,6.824595143532252,0
multi-session-004,multi-boot-004,train,11,22.0,24.0,1.214062,0.02321229751661822,1.8968129999999999,13.513939393223984,1.4304229999999998,8.803987032008338,0.6421429999999999,6.995278825840397,0
multi-session-004,multi-boot-004,train,12,24.0,26.0,1.21152,0.018025698322117794,-0.4925970000000002,14.577035180347579,0.19076499999999993,9.653501165767526,-0.490806,7.1845712355410605,0
multi-session-004,multi-boot-004,train,13,26.0,28.0,1.214429,0.023663525920707595,-2.145965,13.174375476525443,-1.2651930000000002,8.935756182542752,-1.081313,6.63159860847526,0
multi-session-004,multi-boot-004,train,14,28.0,30.0,1.211738,0.020673160280905278,-0.623867,14.548578022075251,-0.8796359999999999,9.319276962688898,0.027813999999999846,7.29382187447733,0
multi-session-004,multi-boot-004,train,15,30.0,32.0,1.21251,0.020342691562327736,1.825676,13.585736291199826,0.8964729999999999,9.433288329059545,0.9950709999999998,6.726182629386375,0
multi-session-004,multi-boot-004,train,16,32.0,34.0,1.209615,0.01941648977029576,1.5935600000000003,13.926867094016515,1.2978899999999998,9.014657616609739,0.474636,7.145724960471401,0
multi-session-004,multi-boot-004,train,17,34.0,36.0,1.2119119999999999,0.0206339006491744,-1.0922429999999996,14.29428705645899,-0.11704199999999998,9.72928216766458,-0.7653580000000002,7.011822553918203,0
multi-session-004,multi-boot-004,train,18,36.0,38.0,1.2142540000000002,0.020104698057916714,-2.0889359999999995,13.274286153059379,-1.4067409999999998,8.839349703186258,-0.9699139999999999,6.8199586198600946,0
multi-session-004,multi-boot-004,train,19,38.0,40.0,1.211798,0.02256206985185535,-0.11579000000000018,14.657514472607557,-0.51017,9.49456230849532,0.2594459999999999,7.311569075724034,0
multi-session-004,multi-boot-004,train,20,40.0,42.0,1.215625,0.021264850693103868,2.0855800000000007,13.291698329822266,1.048391,9.095806888232566,1.0812619999999997,6.6909271106294375,0
multi-session-004,multi-boot-004,train,21,42.0,44.0,1.215707,0.021767412593140228,1.1345589999999999,14.160346889515774,1.152522,9.161539003852791,0.22722900000000007,7.236806529931486,0
multi-session-004,multi-boot-004,train,22,44.0,46.0,1.213123,0.017914730558956225,-1.358489,13.89293248577056,-0.5888989999999997,9.629673460543664,-0.9322060000000002,6.819584404079475,0
multi-session-004,multi-boot-004,train,23,46.0,48.0,1.209795,0.02040972991002086,-1.8073030000000003,13.531116367147648,-1.3594989999999998,8.834758918131213,-0.8174499999999999,6.918648431124392,0
multi-session-004,multi-boot-004,train,24,48.0,50.0,1.213125,0.02167312333282861,0.5455500000000004,14.520758965794453,-0.2740769999999999,9.773380567703839,0.5026390000000001,7.155302594382643,0
multi-session-004,multi-boot-004,train,25,50.0,52.0,1.211455,0.01921837337029333,2.1799990000000005,13.2960496952854,1.2832230000000004,9.037122823707278,1.0955710000000003,6.582169857034914,0
multi-session-004,multi-boot-004,train,26,52.0,54.0,1.211236,0.020653384807338485,0.5947659999999998,14.513989685715089,0.953052,9.390862223411437,-0.014753000000000016,7.365638908899281,0
multi-session-004,multi-boot-004,train,27,54.0,56.0,1.2127759999999999,0.021869216355416114,-1.8360290000000001,13.525933750150449,-0.8952479999999998,9.471237354944495,-1.1214860000000002,6.770743168796466,0
multi-session-004,multi-boot-004,train,28,56.0,58.0,1.210946,0.01896943024974657,-1.587267,13.915707688853306,-1.2668490000000001,8.994883983593063,-0.517157,7.090411062248155,0
multi-session-004,multi-boot-004,train,29,58.0,60.0,1.212786,0.019871145009787424,1.0578,14.238346920180023,0.11667600000000009,9.685393180724466,0.7117219999999999,7.0322426924926305,0
multi-session-005,multi-boot-005,train,0,0.0,2.0,1.200431,0.01982089652361871,-0.4272300000000001,13.419364841098105,-0.14966699999999994,8.77581974910669,-0.327346,6.704679864518813,0
multi-session-005,multi-boot-005,train,1,2.0,4.0,1.204457,0.02093231594926849,-0.3516550000000001,13.329958223178158,-0.170337,8.862680335583079,-0.2616569999999999,6.742669663957369,0
multi-session-005,multi-boot-005,train,2,4.0,6.0,1.2045649999999999,0.02117765036542062,-0.2920970000000001,13.262163295280713,-0.13148600000000005,8.823526687634827,-0.091628,6.726852153913895,0
multi-session-005,multi-boot-005,train,3,6.0,8.0,1.2036470000000001,0.021667470803026365,-0.2934809999999999,13.25631606585853,-0.012953000000000168,8.775948539599067,-0.2595569999999999,6.647779084886245,0
multi-session-005,multi-boot-005,train,4,8.0,10.0,1.2043259999999998,0.019446205902437636,-0.15884700000000013,13.14258542187537,-0.012486999999999894,8.804229071993243,-0.23021600000000003,6.605435531071665,0
multi-session-005,multi-boot-005,train,5,10.0,12.0,1.202714,0.020060463703513932,-0.08328500000000007,13.107806090207278,0.003353000000000024,8.70910768424016,-0.07710600000000004,6.533707509398014,0
multi-session-005,multi-boot-005,train,6,12.0,14.0,1.2048550000000002,0.021300461849452938,0.049798000000000196,13.137742571872689,0.07667500000000001,8.864920905167457,-0.0054089999999999815,6.675342967819631,0
multi-session-005,multi-boot-005,train,7,14.0,16.0,1.205958,0.02309078682072137,0.0814990000000001,13.09257078387965,0.19331000000000004,8.861751240398256,0.024365000000000046,6.655404821892879,0
multi-session-005,multi-boot-005,train,8,16.0,18.0,1.2067610000000002,0.020506110772157648,0.20858399999999996,13.100068522200333,0.22168900000000008,8.846357371120556,0.016027000000000093,6.574103208329711,0
multi-session-005,multi-boot-005,train,9,18.0,20.0,1.2060469999999999,0.02150940471049815,0.28015300000000015,13.204484742324896,0.16608499999999982,8.863012529691867,0.09453900000000008,6.621785956309597,0
multi-session-005,multi-boot-005,train,10,20.0,22.0,1.207767,0.02054544745192957,0.27015000000000006,13.232579533571675,0.24654799999999993,8.910733570873726,0.1528859999999999,6.619474227127408,0
multi-session-005,multi-boot-005,train,11,22.0,24.0,1.207702,0.021179499427512447,0.3445259999999999,13.304025627949008,0.24015299999999992,8.827420292593471,0.1260209999999999,6.612436446080899,0
multi-session-005,multi-boot-005,train,12,24.0,26.0,1.20634,0.02034014257570483,0.34281999999999996,13.323850757007149,0.21225400000000005,8.850932722175894,0.1830060000000001,6.69689717028446,0
multi-session-005,multi-boot-005,train,13,26.0,28.0,1.205263,0.02274747306845312,0.34752199999999983,13.29591079233446,0.25622300000000015,8.887596029465504,0.09653399999999995,6.682928152108475,0
multi-session-005,multi-boot-005,train,14,28.0,30.0,1.2055399999999998,0.02225192126536493,0.3481089999999999,13.20651870199028,0.20928900000000009,8.735584973153143,0.14453600000000003,6.66248825505186,0
multi-session-005,multi-boot-005,train,15,30.0,32.0,1.205791,0.020839626172270927,0.35047799999999996,13.194420459994294,0.00891999999999987,8.797818660554444,0.15886299999999998,6.767755486860543,0
multi-session-005,multi-boot-005,train,16,32.0,34.0,1.2048809999999999,0.019378362650131202,0.2100449999999998,13.150532773331848,0.05443700000000005,8.768012725785187,0.190648,6.585821558415927,0
multi-session-005,multi-boot-005,train,17,34.0,36.0,1.207632,0.020911637334269147,0.15882499999999977,13.109557796664042,-0.0848520000000002,8.719587910818722,0.13473200000000002,6.54475562202104,0
multi-session-005,multi-boot-005,train,18,36.0,38.0,1.2073810000000003,0.021748359455370427,0.04929299999999999,13.10183229463921,-0.011771000000000243,8.761514134615032,0.127305,6.619161801261169,0
multi-session-005,multi-boot-005,train,19,38.0,40.0,1.2059279999999999,0.020215326264990136,-0.07724599999999977,13.00657362331387,-0.21054599999999993,8.75043646913021,0.023720999999999926,6.530523402994509,0
multi-session-005,multi-boot-005,train,20,40.0,42.0,1.206211,0.01878510524325057,-0.200484,13.08083015744582,-0.21654900000000005,8.811957195362389,-0.07667300000000003,6.4340075747834655,0
multi-session-005,multi-boot-005,train,21,42.0,44.0,1.206213,0.020969309263778813,-0.2157659999999998,13.168189377672391,-0.16061800000000012,8.828092044585626,-0.16840100000000008,6.502485268349249,0
multi-session-005,multi-boot-005,train,22,44.0,46.0,1.2025970000000001,0.019938552881290053,-0.3408000000000001,13.191155437345131,-0.23408700000000005,8.857098034092825,-0.08061600000000001,6.513797636382635,0
multi-session-005,multi-boot-005,train,23,46.0,48.0,1.2047569999999999,0.019691065258131666,-0.30580199999999996,13.298379954046885,-0.31169300000000016,8.829904471207545,-0.1980379999999999,6.561245015296716,0
multi-session-005,multi-boot-005,train,24,48.0,50.0,1.203159,0.019684740765374596,-0.32939100000000004,13.366156591654123,-0.18111100000000005,8.812310850871013,-0.16187000000000004,6.633550886418223,0
multi-session-005,multi-boot-005,train,25,50.0,52.0,1.203083,0.019823410680304233,-0.37254099999999996,13.317112470284954,-0.19138299999999997,8.785309782074334,-0.216357,6.70175018005379,0
multi-session-005,multi-boot-005,train,26,52.0,54.0,1.20717,0.020492361991727555,-0.3670850000000001,13.208093200029857,-0.2520590000000001,8.781320506542224,-0.258917,6.663933966330323,0
